Training loss=2.050951
Validation loss=2.626136
Min Validation loss=2.602863
Iteration of min validation loss=3380

Iterations trained=3743
Duration=642:20

Number of training examples=2925
Number of validation examples=100

Batch size=10
Learning rate=0.001000
Number of input (T)=80

Number of hidden layers=2
Number of hidden units per year=300

Iter=1, Training Loss=7.611105, Validation Loss=7.687644, Time Elapsed=00:07
Iter=913, Training Loss=3.050006, Validation Loss=3.404398, Time Elapsed=565:41
Iter=914, Training Loss=3.546164, Validation Loss=3.404398, Time Elapsed=565:43
Iter=915, Training Loss=2.866783, Validation Loss=3.404398, Time Elapsed=565:45
Iter=916, Training Loss=2.879462, Validation Loss=3.404398, Time Elapsed=565:46
Iter=917, Training Loss=3.418248, Validation Loss=3.404398, Time Elapsed=565:48
Iter=918, Training Loss=2.747262, Validation Loss=3.404398, Time Elapsed=565:50
Iter=919, Training Loss=3.295568, Validation Loss=3.404398, Time Elapsed=565:52
Iter=920, Training Loss=3.644288, Validation Loss=3.404398, Time Elapsed=565:54
Iter=921, Training Loss=2.997270, Validation Loss=3.395634, Time Elapsed=565:58
Iter=922, Training Loss=2.827725, Validation Loss=3.395634, Time Elapsed=565:59
Iter=923, Training Loss=3.244972, Validation Loss=3.395634, Time Elapsed=566:01
Iter=924, Training Loss=3.377295, Validation Loss=3.395634, Time Elapsed=566:03
Iter=925, Training Loss=2.617219, Validation Loss=3.395634, Time Elapsed=566:05
Iter=926, Training Loss=3.101273, Validation Loss=3.395634, Time Elapsed=566:06
Iter=927, Training Loss=3.105407, Validation Loss=3.395634, Time Elapsed=566:08
Iter=928, Training Loss=2.947044, Validation Loss=3.395634, Time Elapsed=566:10
Iter=929, Training Loss=3.435478, Validation Loss=3.395634, Time Elapsed=566:11
Iter=930, Training Loss=3.198697, Validation Loss=3.395634, Time Elapsed=566:13
Iter=931, Training Loss=3.317154, Validation Loss=3.303094, Time Elapsed=566:17
Iter=932, Training Loss=3.008952, Validation Loss=3.303094, Time Elapsed=566:19
Iter=933, Training Loss=3.235301, Validation Loss=3.303094, Time Elapsed=566:20
Iter=934, Training Loss=3.412686, Validation Loss=3.303094, Time Elapsed=566:22
Iter=935, Training Loss=3.036155, Validation Loss=3.303094, Time Elapsed=566:24
Iter=936, Training Loss=3.234237, Validation Loss=3.303094, Time Elapsed=566:25
Iter=937, Training Loss=2.816871, Validation Loss=3.303094, Time Elapsed=566:27
Iter=938, Training Loss=3.183059, Validation Loss=3.303094, Time Elapsed=566:29
Iter=939, Training Loss=3.099027, Validation Loss=3.303094, Time Elapsed=566:30
Iter=940, Training Loss=2.674233, Validation Loss=3.303094, Time Elapsed=566:32
Iter=941, Training Loss=2.714115, Validation Loss=3.157468, Time Elapsed=566:36
Iter=942, Training Loss=3.145342, Validation Loss=3.157468, Time Elapsed=566:38
Iter=943, Training Loss=3.206133, Validation Loss=3.157468, Time Elapsed=566:39
Iter=944, Training Loss=2.853279, Validation Loss=3.157468, Time Elapsed=566:41
Iter=945, Training Loss=3.067957, Validation Loss=3.157468, Time Elapsed=566:43
Iter=946, Training Loss=3.110773, Validation Loss=3.157468, Time Elapsed=566:45
Iter=947, Training Loss=3.077455, Validation Loss=3.157468, Time Elapsed=566:46
Iter=948, Training Loss=3.039129, Validation Loss=3.157468, Time Elapsed=566:48
Iter=949, Training Loss=3.296733, Validation Loss=3.157468, Time Elapsed=566:50
Iter=950, Training Loss=3.157115, Validation Loss=3.157468, Time Elapsed=566:51
Iter=951, Training Loss=3.370198, Validation Loss=3.392670, Time Elapsed=566:56
Iter=952, Training Loss=2.990228, Validation Loss=3.392670, Time Elapsed=566:58
Iter=953, Training Loss=3.254633, Validation Loss=3.392670, Time Elapsed=567:00
Iter=954, Training Loss=2.952874, Validation Loss=3.392670, Time Elapsed=567:01
Iter=955, Training Loss=3.135701, Validation Loss=3.392670, Time Elapsed=567:03
Iter=956, Training Loss=2.998645, Validation Loss=3.392670, Time Elapsed=567:05
Iter=957, Training Loss=3.271470, Validation Loss=3.392670, Time Elapsed=567:07
Iter=958, Training Loss=2.963901, Validation Loss=3.392670, Time Elapsed=567:09
Iter=959, Training Loss=2.682081, Validation Loss=3.392670, Time Elapsed=567:11
Iter=960, Training Loss=2.902060, Validation Loss=3.392670, Time Elapsed=567:13
Iter=961, Training Loss=2.986963, Validation Loss=3.303514, Time Elapsed=567:18
Iter=962, Training Loss=3.008380, Validation Loss=3.303514, Time Elapsed=567:20
Iter=963, Training Loss=3.193463, Validation Loss=3.303514, Time Elapsed=567:22
Iter=964, Training Loss=2.989037, Validation Loss=3.303514, Time Elapsed=567:23
Iter=965, Training Loss=2.750750, Validation Loss=3.303514, Time Elapsed=567:25
Iter=966, Training Loss=3.166151, Validation Loss=3.303514, Time Elapsed=567:27
Iter=967, Training Loss=3.004591, Validation Loss=3.303514, Time Elapsed=567:29
Iter=968, Training Loss=3.310894, Validation Loss=3.303514, Time Elapsed=567:31
Iter=969, Training Loss=2.716644, Validation Loss=3.303514, Time Elapsed=567:33
Iter=970, Training Loss=2.979194, Validation Loss=3.303514, Time Elapsed=567:35
Iter=971, Training Loss=2.960541, Validation Loss=3.272274, Time Elapsed=567:40
Iter=972, Training Loss=3.380560, Validation Loss=3.272274, Time Elapsed=567:42
Iter=973, Training Loss=3.081227, Validation Loss=3.272274, Time Elapsed=567:43
Iter=974, Training Loss=2.741255, Validation Loss=3.272274, Time Elapsed=567:45
Iter=975, Training Loss=3.229327, Validation Loss=3.272274, Time Elapsed=567:47
Iter=976, Training Loss=3.149413, Validation Loss=3.272274, Time Elapsed=567:49
Iter=977, Training Loss=3.021346, Validation Loss=3.272274, Time Elapsed=567:51
Iter=978, Training Loss=2.984360, Validation Loss=3.272274, Time Elapsed=567:53
Iter=979, Training Loss=2.692964, Validation Loss=3.272274, Time Elapsed=567:55
Iter=980, Training Loss=3.209170, Validation Loss=3.272274, Time Elapsed=567:57
Iter=981, Training Loss=2.913160, Validation Loss=3.371503, Time Elapsed=568:02
Iter=982, Training Loss=3.215586, Validation Loss=3.371503, Time Elapsed=568:04
Iter=983, Training Loss=3.001615, Validation Loss=3.371503, Time Elapsed=568:06
Iter=984, Training Loss=3.092393, Validation Loss=3.371503, Time Elapsed=568:08
Iter=985, Training Loss=3.179824, Validation Loss=3.371503, Time Elapsed=568:10
Iter=986, Training Loss=2.785000, Validation Loss=3.371503, Time Elapsed=568:12
Iter=987, Training Loss=2.746254, Validation Loss=3.371503, Time Elapsed=568:14
Iter=988, Training Loss=2.909361, Validation Loss=3.371503, Time Elapsed=568:16
Iter=989, Training Loss=3.228090, Validation Loss=3.371503, Time Elapsed=568:18
Iter=990, Training Loss=3.519174, Validation Loss=3.371503, Time Elapsed=568:20
Iter=991, Training Loss=2.676224, Validation Loss=3.313621, Time Elapsed=568:24
Iter=992, Training Loss=2.984290, Validation Loss=3.313621, Time Elapsed=568:26
Iter=993, Training Loss=3.336356, Validation Loss=3.313621, Time Elapsed=568:28
Iter=994, Training Loss=2.967508, Validation Loss=3.313621, Time Elapsed=568:30
Iter=995, Training Loss=3.245702, Validation Loss=3.313621, Time Elapsed=568:32
Iter=996, Training Loss=3.123832, Validation Loss=3.313621, Time Elapsed=568:33
Iter=997, Training Loss=3.011006, Validation Loss=3.313621, Time Elapsed=568:35
Iter=998, Training Loss=3.340343, Validation Loss=3.313621, Time Elapsed=568:37
Iter=999, Training Loss=3.389165, Validation Loss=3.313621, Time Elapsed=568:38
Iter=1000, Training Loss=2.887607, Validation Loss=3.313621, Time Elapsed=568:40
Iter=1001, Training Loss=2.943575, Validation Loss=3.434794, Time Elapsed=568:44
Iter=1002, Training Loss=2.753571, Validation Loss=3.434794, Time Elapsed=568:46
Iter=1003, Training Loss=3.343464, Validation Loss=3.434794, Time Elapsed=568:47
Iter=1004, Training Loss=2.768535, Validation Loss=3.434794, Time Elapsed=568:49
Iter=1005, Training Loss=3.231966, Validation Loss=3.434794, Time Elapsed=568:51
Iter=1006, Training Loss=3.248187, Validation Loss=3.434794, Time Elapsed=568:52
Iter=1007, Training Loss=2.703789, Validation Loss=3.434794, Time Elapsed=568:54
Iter=1008, Training Loss=3.304684, Validation Loss=3.434794, Time Elapsed=568:56
Iter=1009, Training Loss=2.758389, Validation Loss=3.434794, Time Elapsed=568:57
Iter=1010, Training Loss=3.262305, Validation Loss=3.434794, Time Elapsed=568:59
Iter=1011, Training Loss=3.245769, Validation Loss=3.640846, Time Elapsed=569:04
Iter=1012, Training Loss=2.910342, Validation Loss=3.640846, Time Elapsed=569:06
Iter=1013, Training Loss=2.928158, Validation Loss=3.640846, Time Elapsed=569:08
Iter=1014, Training Loss=2.939845, Validation Loss=3.640846, Time Elapsed=569:10
Iter=1015, Training Loss=3.191116, Validation Loss=3.640846, Time Elapsed=569:12
Iter=1016, Training Loss=2.825271, Validation Loss=3.640846, Time Elapsed=569:14
Iter=1017, Training Loss=2.637444, Validation Loss=3.640846, Time Elapsed=569:15
Iter=1018, Training Loss=3.101786, Validation Loss=3.640846, Time Elapsed=569:17
Iter=1019, Training Loss=2.487122, Validation Loss=3.640846, Time Elapsed=569:19
Iter=1020, Training Loss=2.955994, Validation Loss=3.640846, Time Elapsed=569:21
Iter=1021, Training Loss=3.220427, Validation Loss=3.337191, Time Elapsed=569:26
Iter=1022, Training Loss=3.058527, Validation Loss=3.337191, Time Elapsed=569:27
Iter=1023, Training Loss=2.957160, Validation Loss=3.337191, Time Elapsed=569:29
Iter=1024, Training Loss=3.101335, Validation Loss=3.337191, Time Elapsed=569:31
Iter=1025, Training Loss=3.421910, Validation Loss=3.337191, Time Elapsed=569:33
Iter=1026, Training Loss=2.670672, Validation Loss=3.337191, Time Elapsed=569:35
Iter=1027, Training Loss=2.627704, Validation Loss=3.337191, Time Elapsed=569:37
Iter=1028, Training Loss=2.956451, Validation Loss=3.337191, Time Elapsed=569:39
Iter=1029, Training Loss=3.081182, Validation Loss=3.337191, Time Elapsed=569:41
Iter=1030, Training Loss=3.086150, Validation Loss=3.337191, Time Elapsed=569:43
Iter=1031, Training Loss=3.239097, Validation Loss=3.221190, Time Elapsed=569:47
Iter=1032, Training Loss=2.734499, Validation Loss=3.221190, Time Elapsed=569:49
Iter=1033, Training Loss=3.086735, Validation Loss=3.221190, Time Elapsed=569:51
Iter=1034, Training Loss=2.709023, Validation Loss=3.221190, Time Elapsed=569:52
Iter=1035, Training Loss=3.243216, Validation Loss=3.221190, Time Elapsed=569:54
Iter=1036, Training Loss=3.069251, Validation Loss=3.221190, Time Elapsed=569:56
Iter=1037, Training Loss=3.113488, Validation Loss=3.221190, Time Elapsed=569:57
Iter=1038, Training Loss=2.834626, Validation Loss=3.221190, Time Elapsed=569:59
Iter=1039, Training Loss=2.962680, Validation Loss=3.221190, Time Elapsed=570:01
Iter=1040, Training Loss=2.788496, Validation Loss=3.221190, Time Elapsed=570:03
Iter=1041, Training Loss=3.397505, Validation Loss=3.273424, Time Elapsed=570:07
Iter=1042, Training Loss=3.042863, Validation Loss=3.273424, Time Elapsed=570:09
Iter=1043, Training Loss=2.937050, Validation Loss=3.273424, Time Elapsed=570:11
Iter=1044, Training Loss=3.485610, Validation Loss=3.273424, Time Elapsed=570:13
Iter=1045, Training Loss=3.065154, Validation Loss=3.273424, Time Elapsed=570:15
Iter=1046, Training Loss=2.928615, Validation Loss=3.273424, Time Elapsed=570:17
Iter=1047, Training Loss=3.425519, Validation Loss=3.273424, Time Elapsed=570:19
Iter=1048, Training Loss=2.731328, Validation Loss=3.273424, Time Elapsed=570:21
Iter=1049, Training Loss=3.421497, Validation Loss=3.273424, Time Elapsed=570:23
Iter=1050, Training Loss=2.917256, Validation Loss=3.273424, Time Elapsed=570:25
Iter=1051, Training Loss=3.520870, Validation Loss=3.492981, Time Elapsed=570:29
Iter=1052, Training Loss=3.441293, Validation Loss=3.492981, Time Elapsed=570:31
Iter=1053, Training Loss=2.978234, Validation Loss=3.492981, Time Elapsed=570:33
Iter=1054, Training Loss=3.272703, Validation Loss=3.492981, Time Elapsed=570:35
Iter=1055, Training Loss=2.640233, Validation Loss=3.492981, Time Elapsed=570:37
Iter=1056, Training Loss=2.907100, Validation Loss=3.492981, Time Elapsed=570:39
Iter=1057, Training Loss=2.976217, Validation Loss=3.492981, Time Elapsed=570:41
Iter=1058, Training Loss=2.848050, Validation Loss=3.492981, Time Elapsed=570:43
Iter=1059, Training Loss=2.924300, Validation Loss=3.492981, Time Elapsed=570:44
Iter=1060, Training Loss=2.930833, Validation Loss=3.492981, Time Elapsed=570:46
Iter=1061, Training Loss=3.307888, Validation Loss=3.238331, Time Elapsed=570:51
Iter=1062, Training Loss=3.287296, Validation Loss=3.238331, Time Elapsed=570:53
Iter=1063, Training Loss=2.987834, Validation Loss=3.238331, Time Elapsed=570:55
Iter=1064, Training Loss=2.787436, Validation Loss=3.238331, Time Elapsed=570:57
Iter=1065, Training Loss=2.419737, Validation Loss=3.238331, Time Elapsed=570:58
Iter=1066, Training Loss=2.879927, Validation Loss=3.238331, Time Elapsed=571:00
Iter=1067, Training Loss=3.300789, Validation Loss=3.238331, Time Elapsed=571:02
Iter=1068, Training Loss=3.047933, Validation Loss=3.238331, Time Elapsed=571:04
Iter=1069, Training Loss=2.974870, Validation Loss=3.238331, Time Elapsed=571:06
Iter=1070, Training Loss=2.744568, Validation Loss=3.238331, Time Elapsed=571:08
Iter=1071, Training Loss=3.079343, Validation Loss=3.192969, Time Elapsed=571:13
Iter=1072, Training Loss=3.218352, Validation Loss=3.192969, Time Elapsed=571:14
Iter=1073, Training Loss=2.983352, Validation Loss=3.192969, Time Elapsed=571:16
Iter=1074, Training Loss=2.863912, Validation Loss=3.192969, Time Elapsed=571:18
Iter=1075, Training Loss=3.024388, Validation Loss=3.192969, Time Elapsed=571:20
Iter=1076, Training Loss=2.745677, Validation Loss=3.192969, Time Elapsed=571:22
Iter=1077, Training Loss=2.744203, Validation Loss=3.192969, Time Elapsed=571:24
Iter=1078, Training Loss=2.951264, Validation Loss=3.192969, Time Elapsed=571:26
Iter=1079, Training Loss=2.928343, Validation Loss=3.192969, Time Elapsed=571:28
Iter=1080, Training Loss=2.880161, Validation Loss=3.192969, Time Elapsed=571:30
Iter=1081, Training Loss=3.300387, Validation Loss=3.315032, Time Elapsed=571:34
Iter=1082, Training Loss=2.958514, Validation Loss=3.315032, Time Elapsed=571:36
Iter=1083, Training Loss=3.131911, Validation Loss=3.315032, Time Elapsed=571:38
Iter=1084, Training Loss=2.864055, Validation Loss=3.315032, Time Elapsed=571:40
Iter=1085, Training Loss=2.850329, Validation Loss=3.315032, Time Elapsed=571:42
Iter=1086, Training Loss=2.815267, Validation Loss=3.315032, Time Elapsed=571:44
Iter=1087, Training Loss=3.056495, Validation Loss=3.315032, Time Elapsed=571:46
Iter=1088, Training Loss=3.012347, Validation Loss=3.315032, Time Elapsed=571:48
Iter=1089, Training Loss=2.672720, Validation Loss=3.315032, Time Elapsed=571:50
Iter=1090, Training Loss=3.155724, Validation Loss=3.315032, Time Elapsed=571:52
Iter=1091, Training Loss=2.868160, Validation Loss=3.221219, Time Elapsed=571:56
Iter=1092, Training Loss=2.653376, Validation Loss=3.221219, Time Elapsed=571:58
Iter=1093, Training Loss=2.672791, Validation Loss=3.221219, Time Elapsed=572:00
Iter=1094, Training Loss=2.998593, Validation Loss=3.221219, Time Elapsed=572:01
Iter=1095, Training Loss=2.902474, Validation Loss=3.221219, Time Elapsed=572:03
Iter=1096, Training Loss=2.775285, Validation Loss=3.221219, Time Elapsed=572:05
Iter=1097, Training Loss=2.774585, Validation Loss=3.221219, Time Elapsed=572:06
Iter=1098, Training Loss=2.959374, Validation Loss=3.221219, Time Elapsed=572:08
Iter=1099, Training Loss=2.828871, Validation Loss=3.221219, Time Elapsed=572:10
Iter=1100, Training Loss=3.097877, Validation Loss=3.221219, Time Elapsed=572:11
Iter=1101, Training Loss=3.418636, Validation Loss=3.072940, Time Elapsed=572:15
Iter=1102, Training Loss=3.036210, Validation Loss=3.072940, Time Elapsed=572:17
Iter=1103, Training Loss=2.816559, Validation Loss=3.072940, Time Elapsed=572:18
Iter=1104, Training Loss=2.509212, Validation Loss=3.072940, Time Elapsed=572:20
Iter=1105, Training Loss=2.699379, Validation Loss=3.072940, Time Elapsed=572:22
Iter=1106, Training Loss=2.953281, Validation Loss=3.072940, Time Elapsed=572:24
Iter=1107, Training Loss=2.749103, Validation Loss=3.072940, Time Elapsed=572:25
Iter=1108, Training Loss=3.055968, Validation Loss=3.072940, Time Elapsed=572:27
Iter=1109, Training Loss=2.782717, Validation Loss=3.072940, Time Elapsed=572:29
Iter=1110, Training Loss=3.147285, Validation Loss=3.072940, Time Elapsed=572:31
Iter=1111, Training Loss=3.145005, Validation Loss=3.140914, Time Elapsed=572:34
Iter=1112, Training Loss=2.806044, Validation Loss=3.140914, Time Elapsed=572:36
Iter=1113, Training Loss=3.501685, Validation Loss=3.140914, Time Elapsed=572:38
Iter=1114, Training Loss=2.998924, Validation Loss=3.140914, Time Elapsed=572:40
Iter=1115, Training Loss=2.826826, Validation Loss=3.140914, Time Elapsed=572:42
Iter=1116, Training Loss=3.246606, Validation Loss=3.140914, Time Elapsed=572:43
Iter=1117, Training Loss=2.856550, Validation Loss=3.140914, Time Elapsed=572:45
Iter=1118, Training Loss=3.157091, Validation Loss=3.140914, Time Elapsed=572:47
Iter=1119, Training Loss=2.898474, Validation Loss=3.140914, Time Elapsed=572:49
Iter=1120, Training Loss=2.946530, Validation Loss=3.140914, Time Elapsed=572:51
Iter=1121, Training Loss=3.171790, Validation Loss=3.280898, Time Elapsed=572:56
Iter=1122, Training Loss=2.866816, Validation Loss=3.280898, Time Elapsed=572:57
Iter=1123, Training Loss=3.649266, Validation Loss=3.280898, Time Elapsed=572:59
Iter=1124, Training Loss=3.243063, Validation Loss=3.280898, Time Elapsed=573:01
Iter=1125, Training Loss=2.995946, Validation Loss=3.280898, Time Elapsed=573:03
Iter=1126, Training Loss=2.893256, Validation Loss=3.280898, Time Elapsed=573:04
Iter=1127, Training Loss=2.499723, Validation Loss=3.280898, Time Elapsed=573:06
Iter=1128, Training Loss=3.151817, Validation Loss=3.280898, Time Elapsed=573:08
Iter=1129, Training Loss=3.014161, Validation Loss=3.280898, Time Elapsed=573:10
Iter=1130, Training Loss=2.888346, Validation Loss=3.280898, Time Elapsed=573:11
Iter=1131, Training Loss=2.777173, Validation Loss=3.188486, Time Elapsed=573:15
Iter=1132, Training Loss=3.496812, Validation Loss=3.188486, Time Elapsed=573:17
Iter=1133, Training Loss=3.008819, Validation Loss=3.188486, Time Elapsed=573:19
Iter=1134, Training Loss=3.178144, Validation Loss=3.188486, Time Elapsed=573:21
Iter=1135, Training Loss=3.022380, Validation Loss=3.188486, Time Elapsed=573:23
Iter=1136, Training Loss=2.921812, Validation Loss=3.188486, Time Elapsed=573:25
Iter=1137, Training Loss=2.951674, Validation Loss=3.188486, Time Elapsed=573:27
Iter=1138, Training Loss=2.729687, Validation Loss=3.188486, Time Elapsed=573:28
